Time,Motor Bus Volts 0,Motor Bus Volts 1,TempLoc 0 ,TempLoc 1 ,status 0,status 1,status 2,status 3,Gmb Pos 0,Gmb Pos 1,Gmb Pos 2,Gmb Pos 3,Gmb Pos ERR 0,Gmb Pos ERR 1,Gmb Pos ERR 2,Gmb Pos ERR 3,Gmb Pos CMD 0,Gmb Pos CMD 1,Gmb Pos CMD 2,Gmb Pos CMD 3,Gmb Rate 0,Gmb Rate 1,Gmb Rate 2,Gmb Rate 3,Gmb Rate CMD 0,Gmb Rate CMD 1,Gmb Rate CMD 2,Gmb Rate CMD 3,Gmb Current 0,Gmb Current 1,Gmb Current 2,Gmb Current 3,Fly Rate 0,Fly Rate 1,Fly Rate 2,Fly Rate 3,Fly Rate CMD 0,Fly Rate CMD 1,Fly Rate CMD 2,Fly Rate CMD 3,Fly Current 0,Fly Current 1,Fly Current 2,Fly Current 3,TempPri 0,TempPri 1,TempPri 2,TempPri 3,TempAux 0,TempAux 1,TempAux 2,TempAux 3,Rate 0,Rate 1,Rate 2,Rate 3
Fri Aug  1 00:06:21 2014,11.9044,11.9328,2140,2155,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-134.998,-45.0009,97.8346,-135.003,0.00175476,-0.00087738,142.834,-0.00263977,-135,-45,-44.9996,-135,-5.88688e-16,2.35475e-16,1.07165e-12,8.24163e-16,-0.00617981,0.00247192,11.2497,0.00865173,114.457,113.993,135.549,114.916,5996.37,6002.77,5998.29,6001.53,6000,6000,6000,6000,36.4315,32.5212,37.8017,30.687,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:22 2014,11.9328,11.9044,2144,2152,1.73671e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.999,-44.9982,143.915,-134.992,0.00088501,0.00175858,188.915,0.00791931,-135,-45,-44.9996,-135,-2.35475e-16,-5.88688e-16,1.07165e-12,-2.70796e-15,-0.00247192,-0.00617981,11.2497,-0.0284271,114.691,114.138,135.249,114.696,5995.73,5999.27,5998.16,5998.6,6000,6000,6000,6000,36.7914,32.5484,36.8215,30.9909,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:23 2014,11.9423,11.9044,2144,2152,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135.002,-45.0013,-169.941,-135.001,-0.00175476,-0.00131607,-124.942,-0.00131226,-135,-45,-44.9996,-135,5.88688e-16,3.53213e-16,1.07165e-12,3.53213e-16,0.00617981,0.00370789,11.2497,0.00370789,114.825,114.096,134.894,114.989,5999.85,6003.08,5997.37,5999.3,6000,6000,6000,6000,35.6177,33.7826,37.5541,31.7708,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:24 2014,11.9044,11.8949,2139,2148,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-134.999,-44.9987,-123.773,-134.997,0.00088501,0.00131989,-78.7737,0.00263977,-135,-45,-44.9996,-135,-2.35475e-16,-3.53213e-16,1.07165e-12,-8.24163e-16,-0.00247192,-0.00370789,11.2497,-0.00865173,114.583,113.715,134.937,115.08,5997.85,5998.11,6000.9,5999.81,6000,6000,6000,6000,35.6723,33.3979,36.7262,31.3286,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:25 2014,11.9044,11.9044,2139,2148,5.09215e+07,1.73671e+07,5.06593e+07,1.73671e+07,-135.003,-45.0004,-77.6676,-135.003,-0.00263977,-0.00043869,-32.6681,-0.00263977,-135,-45,-44.9996,-135,8.24163e-16,1.17738e-16,1.07165e-12,8.24163e-16,0.00865173,0.00123596,11.2497,0.00865173,114.398,113.9,135.576,114.894,6002.8,5994.37,6005.16,5998.51,6000,6000,6000,6000,35.5062,33.4543,34.7995,31.6864,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:26 2014,11.9423,11.9328,2144,2152,5.09215e+07,1.73671e+07,5.06593e+07,5.09215e+07,-134.998,-45.0013,-31.6248,-135.003,0.00175476,-0.00131607,13.3748,-0.00306702,-135,-45,-44.9996,-135,-5.88688e-16,3.53213e-16,1.07165e-12,1.05964e-15,-0.00617981,0.00370789,11.2497,0.0111237,114.51,114.352,135.77,114.245,6001.52,5999.33,5995.63,6001,6000,6000,6000,6000,35.4779,33.3097,34.4172,31.7405,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:27 2014,11.9328,11.9044,2143,2152,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135,-44.9982,14.4888,-134.995,-0.000442505,0.00175858,59.4883,0.00527954,-135,-45,-44.9996,-135,1.17738e-16,-5.88688e-16,1.07165e-12,-1.76606e-15,0.00123596,-0.00617981,11.2497,-0.0185394,114.616,113.833,135.287,114.935,5994.19,6006.88,5996.49,6001.01,6000,6000,6000,6000,35.9658,32.6385,38.3411,31.0788,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:28 2014,11.9328,11.9423,2140,2156,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135,-45.0013,60.6217,-135.004,0,-0.00131607,105.621,-0.00350952,-135,-45,-44.9996,-135,-0,3.53213e-16,1.07165e-12,1.17738e-15,-0,0.00370789,11.2497,0.0123596,114.567,114.01,135.029,114.601,5998.34,5999.24,5995.77,5997.97,6000,6000,6000,6000,36.0605,33.0301,39.0716,31.1882,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:29 2014,11.9328,11.9328,2143,2152,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135,-44.9987,106.66,-134.994,0,0.00131989,151.66,0.00572205,-135,-45,-44.9996,-135,-0,-3.53213e-16,1.07165e-12,-2.00154e-15,-0,-0.00370789,11.2497,-0.0210114,114.913,113.94,134.916,114.908,5999.17,5997.83,6002.63,5999.93,6000,6000,6000,6000,36.4526,32.6398,37.8011,30.4425,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:06:30 2014,11.9328,11.9044,2140,2152,5.09215e+07,1.73671e+07,5.06593e+07,5.09215e+07,-135.002,-45.0013,152.747,-135.003,-0.00219727,-0.00131607,197.747,-0.00263977,-135,-45,-44.9996,-135,7.06425e-16,3.53213e-16,1.07165e-12,8.24163e-16,0.00741577,0.00370789,11.2497,0.00865173,114.694,114.197,135.578,114.97,6006.83,5998.07,6000.7,5999.55,6000,6000,6000,6000,36.4027,33.1372,36.9729,31.2263,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:09 2014,11.9423,11.9328,2144,2148,1.73671e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.005,-44.9991,89.8361,-134.993,-0.00526428,0.000881195,0.0408707,0.0065918,-135,-45,89.7952,-135,1.76606e-15,-2.35475e-16,-0,-2.23701e-15,0.0185394,-0.00247192,-0,-0.0234833,114.484,114.126,137.894,114.635,5997.96,5999.27,5996.28,5999.86,6000,6000,6000,6000,36.8467,32.4361,37.9367,31.0634,2052,2052,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:38 2014,11.9044,11.9044,2143,2147,1.71049e+07,5.09215e+07,5.06593e+07,1.73671e+07,-135.003,-44.9987,89.8128,-135.002,-0.00352478,0.00131989,0.0175781,-0.00175476,-134.999,-45,89.7952,-135,-0,-3.53213e-16,-0,5.88688e-16,-0,-0.00370789,-0,0.00617981,113.984,114.926,114.453,113.574,6002.62,6007.23,6002.06,5999.84,6000,6000,6000,6000,36.7887,33.2048,34.9249,31.623,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:39 2014,11.9328,11.9044,2144,2147,5.09215e+07,5.09215e+07,5.06593e+07,5.09215e+07,-134.991,-45.0013,89.8242,-135.002,-134.991,-0.00131607,0.029007,-0.00175476,0,-45,89.7952,-135,1.09731e-13,3.53213e-16,-0,5.88688e-16,14.9996,0.00370789,-0,0.00617981,113.884,114.84,114.515,113.383,6000.28,6003.2,5999.48,6000.86,6000,6000,6000,6000,37.1466,33.2719,35.1405,31.6548,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:40 2014,11.9044,11.8949,2144,2144,5.09215e+07,5.09215e+07,5.06593e+07,1.73671e+07,-75.843,-44.9987,89.808,-135,-75.843,0.00131989,0.0127411,0,0,-45,89.7952,-135,1.42886e-12,-3.53213e-16,-0,-0,14.9996,-0.00370789,-0,-0,142.92,113.879,114.568,114.81,5994.24,5996.02,6003.28,5997.13,6000,6000,6000,6000,36.1903,32.2102,35.0376,30.9261,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:41 2014,11.9423,11.9044,2148,2148,5.09215e+07,1.73671e+07,5.06593e+07,5.09215e+07,-14.3266,-45.0013,89.822,-135.003,-14.3266,-0.00131607,0.0268097,-0.00263977,0,-45,89.7952,-135,1.42886e-12,3.53213e-16,-0,7.06425e-16,14.9996,0.00370789,-0,0.00741577,142.888,113.816,114.353,114.776,5991.17,5999.8,6000.4,5999.59,6000,6000,6000,6000,36.6072,32.3172,35.2827,31.0441,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:42 2014,11.9328,11.9044,2144,2147,5.09215e+07,5.09215e+07,1.71049e+07,5.09215e+07,0.000439453,-45,89.8106,-134.994,0.000439453,0,0.0153809,0.00572205,0,-45,89.7952,-135,-1.17738e-16,-0,-0,-2.00154e-15,-0.00123596,-0,-0,-0.0210114,115.361,114.894,114.502,113.835,5997.52,5999.21,5997.89,5999.6,6000,6000,6000,6000,38.5281,33.4924,35.437,32.2681,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:43 2014,11.9802,11.9328,2152,2143,5.03317e+07,1.73671e+07,5.06593e+07,1.73671e+07,0,-45.0018,89.8229,-135.007,0,-0.00175476,0.0276871,-0.0065918,0,-45,89.7952,-135,0,5.88688e-16,-0,2.23701e-15,-0,0.00617981,-0,0.0234833,88.0299,114.55,114.45,113.768,5991.53,5998.05,5998.01,5998.02,2000,6000,6000,6000,36.9992,33.589,34.9919,32.0727,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:44 2014,11.9423,11.9328,2143,2144,5.03317e+07,5.09215e+07,1.71049e+07,5.09215e+07,-0.000878906,-44.9991,89.8102,-134.994,-0.000878906,0.000881195,0.0149384,0.00572205,0,-45,89.7952,-135,0,-2.35475e-16,-0,-2.00154e-15,-0,-0.00247192,-0,-0.0210114,2.69049,115.408,114.428,114.355,5753.74,5995.27,5999.48,5998.85,2000,6000,6000,6000,28.7986,32.1984,33.3984,30.3003,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:45 2014,12.0086,11.9423,2152,2147,5.03317e+07,5.09215e+07,5.06593e+07,1.73671e+07,-0.000878906,-44.9987,89.8189,-135.003,-0.000878906,0.00131989,0.0237274,-0.00263977,0,-45,89.7952,-135,0,-3.53213e-16,-0,8.24163e-16,-0,-0.00370789,-0,0.00865173,2.64742,115.271,114.283,114.318,5507.44,6001.56,6005.43,5999.31,2000,6000,6000,6000,26.6636,31.9681,33.2691,29.3625,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:46 2014,11.9328,11.9328,2140,2143,5.03317e+07,1.73671e+07,1.71049e+07,5.09215e+07,-0.000878906,-45.0013,89.8189,-135,-0.000878906,-0.00131607,0.0237274,0.000442505,0,-45,89.7952,-135,0,3.53213e-16,-0,-1.17738e-16,-0,0.00370789,-0,-0.00123596,2.57346,115.119,114.321,114.375,5274.98,5996.31,5999.78,5999.9,2000,6000,6000,6000,25.0388,31.8052,33.4332,29.8396,2052,2055,4095,4095,2056,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:47 2014,11.9707,11.9423,2148,2144,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.00131836,-44.9991,89.8132,-134.996,-0.00131836,0.000881195,0.0180206,0.00439453,0,-45,89.7952,-135,0,-2.35475e-16,-0,-1.53059e-15,-0,-0.00247192,-0,-0.0160675,2.57491,115.154,114.113,114.24,5057.17,5999.82,6000.96,5999.93,2000,6000,6000,6000,23.797,31.226,32.3874,29.273,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:48 2014,11.9707,11.9423,2148,2144,5.03317e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.000439453,-45,89.8242,-135.006,-0.000439453,0,0.029007,-0.00614929,0,-45,89.7952,-135,0,-0,-0,2.11928e-15,-0,-0,-0,0.0222473,2.5681,115.277,113.968,114.283,4841.92,5997.97,6000.85,5999.91,2000,6000,6000,6000,22.5578,31.8127,33.1068,29.908,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:49 2014,12.0086,11.9423,2152,2144,5.03317e+07,5.09215e+07,1.71049e+07,5.09215e+07,-0.000878906,-44.9996,89.8106,-134.995,-0.000878906,0.000442505,0.0153809,0.00527954,0,-45,89.7952,-135,0,-1.17738e-16,-0,-1.76606e-15,-0,-0.00123596,-0,-0.0185394,2.57829,114.805,113.964,114.362,4638.62,5999.17,6002.13,5999.9,2000,6000,6000,6000,21.4751,31.6018,33.158,29.2519,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:50 2014,11.9707,11.9328,2148,2140,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.000878906,-44.9991,89.8185,-135.003,-0.000878906,0.000881195,0.0232925,-0.00263977,0,-45,89.7952,-135,0,-2.35475e-16,-0,8.24163e-16,-0,-0.00247192,-0,0.00865173,2.56031,114.618,113.9,114.148,4439.23,6003.86,6003.36,6001.69,2000,6000,6000,6000,20.3868,31.1931,33.244,29.755,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:51 2014,12.0086,11.9328,2152,2143,5.03317e+07,1.73671e+07,1.71049e+07,5.09215e+07,-0.000439453,-45.0018,89.8194,-135.003,-0.000439453,-0.00175476,0.0241699,-0.00263977,0,-45,89.7952,-135,0,5.88688e-16,-0,8.24163e-16,-0,0.00617981,-0,0.00865173,2.56148,114.757,113.844,114.349,4250.96,5998.85,6002.81,6004.69,2000,6000,6000,6000,19.4761,31.5122,33.3966,29.3224,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:53 2014,11.9707,11.9328,2147,2143,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.00131836,-44.9991,89.8141,-134.995,-0.00131836,0.000881195,0.018898,0.00483704,0,-45,89.7952,-135,0,-2.35475e-16,-0,-1.64833e-15,-0,-0.00247192,-0,-0.0173035,2.52668,114.593,113.809,114.479,4070.91,5999.99,5997.96,5998.25,2000,6000,6000,6000,18.6172,31.9999,33.0252,29.6611,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:54 2014,11.9802,11.9328,2151,2143,5.03317e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.000439453,-44.9991,89.8225,-135.004,-0.000439453,0.000881195,0.0272446,-0.00439453,0,-45,89.7952,-135,0,-2.35475e-16,-0,1.53059e-15,-0,-0.00247192,-0,0.0160675,2.59593,114.759,113.855,114.441,3898.56,5999.99,5997.95,5998.13,2000,6000,6000,6000,17.8873,31.624,33.1377,29.3969,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:55 2014,11.9423,11.9328,2143,2143,1.67772e+07,5.09215e+07,1.71049e+07,5.09215e+07,-0.00131836,-45.0009,89.811,-134.997,-0.00131836,-0.00087738,0.0158234,0.00308228,0,-45,89.7952,-135,0,2.35475e-16,-0,-1.05964e-15,-0,0.00247192,-0,-0.0111237,2.59312,114.935,113.749,114.171,3729.41,5999.38,6002.2,5999.6,2000,6000,6000,6000,17.123,31.7436,33.3697,29.457,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:56 2014,11.9707,11.9328,2148,2140,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.00175781,-45,89.8163,-134.997,-0.00175781,0,0.0210953,0.00263977,0,-45,89.7952,-135,0,-0,-0,-8.24163e-16,-0,-0,-0,-0.00865173,2.56733,115.304,113.798,113.951,3566.59,6003.77,6001.64,5996.7,2000,6000,6000,6000,16.3952,31.5123,33.9419,29.8153,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:57 2014,11.9423,11.9328,2143,2143,5.03317e+07,1.73671e+07,1.71049e+07,5.09215e+07,0,-45.0004,89.8167,-135.003,0,-0.00043869,0.0215302,-0.00263977,0,-45,89.7952,-135,0,1.17738e-16,-0,8.24163e-16,-0,0.00123596,-0,0.00865173,2.60994,115.206,113.616,114.278,3415.39,5999.5,5999.19,5999.87,2000,6000,6000,6000,15.7382,31.2536,33.1115,29.2335,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:58 2014,11.9707,11.9423,2147,2143,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.000878906,-44.9996,89.815,-134.995,-0.000878906,0.000442505,0.0197754,0.00527954,0,-45,89.7952,-135,0,-1.17738e-16,-0,-1.76606e-15,-0,-0.00123596,-0,-0.0185394,2.60635,115.315,113.818,113.911,3265.35,6003.08,6001.75,5999.93,2000,6000,6000,6000,15.1486,31.3569,33.4504,29.8634,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:07:59 2014,11.9802,11.9423,2151,2144,5.03317e+07,5.09215e+07,5.06593e+07,5.09215e+07,-0.000878906,-44.9991,89.826,-135.004,-0.000878906,0.000881195,0.0307617,-0.00350952,0,-45,89.7952,-135,0,-2.35475e-16,-0,1.17738e-15,-0,-0.00247192,-0,0.0123596,2.61283,114.584,114.691,114.062,3123.78,5999.81,6003.01,5999.91,2000,6000,6000,6000,14.5354,31.3143,33.8549,29.1998,2055,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:00 2014,11.9707,11.9423,2147,2143,1.67772e+07,1.73671e+07,1.71049e+07,5.09215e+07,-0.000878906,-45.0013,89.8106,-135.002,-0.000878906,-0.00131607,0.0153809,-0.00175476,0,-45,89.7952,-135,0,3.53213e-16,-0,5.88688e-16,-0,0.00370789,-0,0.00617981,2.72601,114.972,115.625,113.735,2987.14,5999.78,5998.08,5999.64,2000,6000,6000,6000,14.0163,31.3853,33.0521,29.7222,2055,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:01 2014,11.9802,11.9423,2147,2143,1.67772e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.00131836,-45,89.8159,-134.995,-0.00131836,0,0.0206528,0.00483704,0,-45,89.7952,-135,0,-0,-0,-1.64833e-15,-0,-0,-0,-0.0173035,2.70371,115.18,115.264,113.522,2855.54,5999.84,6003.63,6004.69,2000,6000,6000,6000,13.5579,31.4691,33.9401,29.0893,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:02 2014,11.9707,11.9423,2144,2143,5.03317e+07,5.09215e+07,1.71049e+07,5.09215e+07,0.000439453,-44.9991,89.8242,-135.003,0.000439453,0.000881195,0.029007,-0.00306702,0,-45,89.7952,-135,0,-2.35475e-16,-0,1.05964e-15,-0,-0.00247192,-0,0.0111237,2.58385,114.543,113.681,113.691,2727.12,5995.66,5997.21,5997.44,2000,6000,6000,6000,12.9498,31.4696,33.4028,29.4133,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:03 2014,11.9423,11.9423,2143,2143,1.67772e+07,1.73671e+07,5.06593e+07,5.09215e+07,-0.00131836,-45.0013,89.8119,-135,-0.00131836,-0.00131607,0.0167007,0.000442505,0,-45,89.7952,-135,0,3.53213e-16,-0,-1.17738e-16,-0,0.00370789,-0,-0.00123596,2.72861,115.127,115.029,113.631,2604.31,6001.23,5997.24,6005.88,2000,6000,6000,6000,12.5047,31.7565,32.6612,28.942,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:04 2014,11.9802,11.9328,2147,2139,1.67772e+07,5.09215e+07,5.06593e+07,1.73671e+07,-0.00131836,-45.0004,89.8207,-135.003,-0.00131836,-0.00043869,0.0254898,-0.00263977,0,-45,89.7952,-135,0,1.17738e-16,-0,8.24163e-16,-0,0.00123596,-0,0.00865173,2.72527,115.005,115.908,113.753,2490.71,6002.79,6000.96,6000.9,2000,6000,6000,6000,12.0973,31.9155,33.4129,29.1577,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:05 2014,11.9802,11.9423,2148,2144,1.67772e+07,1.73671e+07,1.71049e+07,5.09215e+07,-0.000439453,-45.0004,89.8102,-135.002,-0.000439453,-0.00043869,0.0149384,-0.00175476,0,-45,89.7952,-135,0,1.17738e-16,-0,5.88688e-16,-0,0.00123596,-0,0.00617981,2.69557,114.847,115.119,113.335,2377.95,6004.71,6004.9,5999.89,2000,6000,6000,6000,11.6787,31.8459,33.744,29.5526,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:06 2014,11.9707,11.9328,2144,2140,1.67772e+07,5.09215e+07,1.71049e+07,1.73671e+07,-0.00131836,-44.9996,89.8203,-135,-0.00131836,0.000442505,0.0250473,-0.000442505,0,-45,89.7952,-135,0,-1.17738e-16,-0,1.17738e-16,-0,-0.00123596,-0,0.00123596,2.72674,115.197,115.97,113.358,2270.91,5995.29,5995.68,5999.84,2000,6000,6000,6000,11.3171,31.7798,33.6385,28.871,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:07 2014,11.9707,11.9423,2143,2144,5.03317e+07,5.09215e+07,1.71049e+07,5.09215e+07,0,-44.9987,89.8154,-135.002,0,0.00175858,0.0202179,-0.00175476,0,-45,89.7952,-135,0,-5.88688e-16,-0,5.88688e-16,-0,-0.00617981,-0,0.00617981,2.75676,115.091,115.548,113.396,2176.23,5999.75,6005.65,5999.33,2000,6000,6000,6000,5.61881,32.257,33.3399,29.613,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:08 2014,11.9707,11.9423,2144,2144,1.67772e+07,1.73671e+07,5.06593e+07,5.09215e+07,-0.00131836,-45.0013,89.8132,-134.998,-0.00131836,-0.00131607,0.0180206,0.00175476,0,-45,89.7952,-135,0,3.53213e-16,-0,-5.88688e-16,-0,0.00370789,-0,-0.00617981,2.60971,114.379,115.647,113.093,2132.49,6001.62,5995.62,5998.03,2000,6000,6000,6000,1.47653,32.1743,33.3393,29.3314,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:09 2014,11.9423,11.9423,2143,2143,5.03317e+07,1.73671e+07,5.06593e+07,1.73671e+07,-0.00131836,-45,89.8229,-135.002,-0.00131836,0,0.0276871,-0.00219727,0,-45,89.7952,-135,0,-0,-0,7.06425e-16,-0,-0,-0,0.00741577,2.73096,114.878,115.641,113.755,2109.9,6004.52,6000.91,5997.02,2000,6000,6000,6000,3.68135,31.9868,33.9526,29.3833,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:10 2014,11.9423,11.9328,2143,2139,5.03317e+07,1.73671e+07,1.71049e+07,1.73671e+07,0,-44.9987,89.8097,-135.002,0,0.00131989,0.0145035,-0.00219727,0,-45,89.7952,-135,0,-3.53213e-16,-0,7.06425e-16,-0,-0.00370789,-0,0.00741577,2.73755,114.66,115.717,113.562,2099.5,6002.12,6003.33,5999.74,2000,6000,6000,6000,5.15797,31.6766,34.1692,29.1823,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:11 2014,11.9423,11.9423,2140,2143,1.67772e+07,5.09215e+07,5.06593e+07,5.09215e+07,-0.00131836,-45.0013,89.8176,-134.994,-0.00131836,-0.00131607,0.0224152,0.00614929,0,-45,89.7952,-135,0,3.53213e-16,-0,-2.11928e-15,-0,0.00370789,-0,-0.0222473,2.64625,114.751,113.5,113.499,2088.62,5997.26,6005.41,5999.83,2000,6000,6000,6000,5.82934,31.9817,33.3445,29.689,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:12 2014,11.9802,11.9423,2147,2144,5.03317e+07,5.09215e+07,1.71049e+07,5.09215e+07,-0.000439453,-44.9996,89.8198,-135.002,-0.000439453,0.000442505,0.0246124,-0.00175476,0,-45,89.7952,-135,0,-1.17738e-16,-0,5.88688e-16,-0,-0.00123596,-0,0.00617981,2.81337,115.104,115.564,114.189,2080.04,6004.21,6000.46,5999.66,2000,6000,6000,6000,6.16793,31.5287,33.981,29.1617,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:13 2014,11.9707,11.9328,2147,2140,5.03317e+07,1.73671e+07,5.06593e+07,5.09215e+07,-0.000439453,-45.0004,89.8132,-135.002,-0.000439453,-0.00043869,0.0180206,-0.00175476,0,-45,89.7952,-135,0,1.17738e-16,-0,5.88688e-16,-0,0.00123596,-0,0.00617981,2.90463,115.167,115.745,116.021,2073.31,5995.89,5995.48,5997.29,2000,6000,6000,6000,6.48195,31.6977,33.0479,29.2186,2055,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:14 2014,11.9423,11.9423,2143,2144,1.67772e+07,5.09215e+07,5.06593e+07,1.73671e+07,-0.00131836,-45.0004,89.8251,-135.001,-0.00131836,-0.00043869,0.0298843,-0.000869751,0,-45,89.7952,-135,0,1.17738e-16,-0,2.35475e-16,-0,0.00123596,-0,0.00247192,2.85058,115.125,115.854,114.54,2065.32,6003.68,6000.86,5998.13,2000,6000,6000,6000,6.69378,31.8595,34.1201,29.6453,2052,2055,4095,4095,2059,2059,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:15 2014,11.9707,11.9328,2144,2140,5.03317e+07,5.09215e+07,5.06593e+07,1.73671e+07,0,-44.9978,89.8106,-135.002,0,0.00219727,0.0153809,-0.00219727,0,-45,89.7952,-135,0,-7.06425e-16,-0,7.06425e-16,-0,-0.00741577,-0,0.00741577,2.91539,114.873,115.712,115.418,2059.72,6001.18,5995.84,6002.8,2000,6000,6000,6000,6.82702,31.843,32.6249,29.4238,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
Fri Aug  1 00:08:16 2014,11.9423,11.9423,2140,2143,1.67772e+07,1.73671e+07,5.06593e+07,5.09215e+07,-0.000878906,-45.0018,89.8176,-134.998,-0.000878906,-0.00175476,0.0224152,0.00175476,0,-45,89.7952,-135,0,5.88688e-16,-0,-5.88688e-16,-0,0.00617981,-0,-0.00617981,2.82013,114.693,115.825,114.057,2055.08,5998.08,6001.59,5999.13,2000,6000,6000,6000,6.97284,31.913,33.9977,29.2382,2052,2055,4095,4095,2059,2056,4095,2048,9.18355e-41,0,0,0
